Thu May 15 19:49:52 2025    /Users/nicole.r.frank/Breast-Cancer-Classification---SE489/reports/profiling/train.prof

         1350575 function calls (1320336 primitive calls) in 1.430 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        3    0.000    0.000    0.000    0.000 getlimits.py:87(_str_smallest_subnormal)
        2    0.000    0.000    0.000    0.000 _strptime.py:84(<listcomp>)
        6    0.000    0.000    0.000    0.000 nanops.py:103(__call__)
        1    0.000    0.000    0.000    0.000 pager.py:1(<module>)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:770(create_module)
        1    0.000    0.000    0.000    0.000 _logistic.py:1466(LogisticRegressionCV)
      108    0.000    0.000    0.000    0.000 _docscrape.py:713(_should_skip_member)
        6    0.000    0.000    0.000    0.000 getlimits.py:63(smallest_subnormal)
      580    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       11    0.000    0.000    0.000    0.000 base.py:82(shape)
        1    0.000    0.000    0.000    0.000 main.py:89(set_as_environment_variables)
        1    0.000    0.000    0.000    0.000 range.py:137(__new__)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:501(BaseSGDClassifier)
      180    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       47    0.000    0.000    0.000    0.000 ipaddress.py:1755(_parse_hextet)
        1    0.000    0.000    0.000    0.000 core.py:2879(__new__)
       22    0.000    0.000    0.000    0.000 inspect.py:2426(_descriptor_get)
        1    0.000    0.000    0.000    0.000 multiclass.py:129(is_multilabel)
        1    0.000    0.000    0.000    0.000 indexing.py:1214(_LocIndexer)
        1    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:3951(ShiftedScaledDistribution)
        2    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:1418(<listcomp>)
       75    0.000    0.000    0.000    0.000 construction.py:735(_sanitize_str_dtypes)
       78    0.000    0.000    0.000    0.000 common.py:1590(<genexpr>)
        1    0.000    0.000    0.000    0.000 _spectral.py:1(<module>)
        1    0.000    0.000    0.000    0.000 auxfuncs.py:933(process_f2cmap_dict)
       48    0.000    0.000    0.000    0.000 lapack.py:887(backtickrepl)
      124    0.000    0.000    0.000    0.000 validation.py:930(<genexpr>)
        1    0.000    0.000    0.000    0.000 _psosx.py:140(cpu_times)
        1    0.000    0.000    0.000    0.000 _target_encoder.py:21(TargetEncoder)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:2018(nonzero)
       40    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
        3    0.000    0.000    0.000    0.000 getlimits.py:312(_get_machar)
        3    0.000    0.000    0.000    0.000 blas.py:326(_get_funcs)
        1    0.000    0.000    0.000    0.000 tz.py:488(_read_tzfile)
       18    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:298(get_numerical_endpoints)
        6    0.000    0.000    0.000    0.000 _datetime.py:139(__format__)
      128    0.000    0.000    0.000    0.000 ssl.py:135(<lambda>)
        1    0.000    0.000    0.000    0.000 _bws_test.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dop853_coefficients.py:1(<module>)
        7    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 _bayes.py:438(ARDRegression)
        1    0.000    0.000    0.000    0.000 rule.py:1(<module>)
       14    0.000    0.000    0.000    0.000 _parser.py:903(_parse_flags)
       66    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 _arraypad_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:403(ArgumentInfo)
        9    0.000    0.000    0.000    0.000 dataclasses.py:1235(fields)
        4    0.000    0.000    0.000    0.000 console.py:932(is_terminal)
        1    0.000    0.000    0.000    0.000 main.py:67(dict)
      128    0.000    0.000    0.000    0.000 ssl.py:140(<lambda>)
      9/7    0.000    0.000    0.000    0.000 typing.py:1530(__repr__)
        1    0.000    0.000    0.000    0.000 parallel.py:926(effective_n_jobs)
        7    0.000    0.000    0.000    0.000 _param_validation.py:484(__contains__)
        1    0.000    0.000    0.000    0.000 zipfile.py:2292(make)
        6    0.000    0.000    0.000    0.000 _array_api.py:271(supported_float_dtypes)
       13    0.000    0.000    0.000    0.000 _ufunc_config.py:440(__enter__)
        1    0.000    0.000    0.000    0.000 f90mod_rules.py:1(<module>)
      314    0.000    0.000    0.000    0.000 typing.py:2287(cast)
        2    0.000    0.000    0.000    0.000 platform.py:956(machine)
        1    0.000    0.000    0.000    0.000 __init__.py:231(<listcomp>)
        4    0.000    0.000    0.000    0.000 _strptime.py:26(_getlang)
       91    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        1    0.000    0.000    0.000    0.000 case.py:344(TestCase)
        6    0.000    0.000    0.000    0.000 __init__.py:848(search)
        7    0.000    0.000    0.000    0.000 frame.py:659(_constructor_from_mgr)
        4    0.000    0.000    0.000    0.000 _indexing.py:95(_determine_key_type)
        1    0.000    0.000    0.000    0.000 frozen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 objects.py:46(BaseIndexer)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:630(transpose)
        4    0.000    0.000    0.000    0.000 validation.py:328(_num_features)
        2    0.000    0.000    0.000    0.000 lsoda.py:1(<module>)
        1    0.000    0.000    0.000    0.000 color_triplet.py:4(ColorTriplet)
        1    0.000    0.000    0.000    0.000 base.py:21(BaseStringArrayMethods)
       39    0.000    0.000    0.000    0.000 getlimits.py:17(_fr0)
        1    0.000    0.000    0.000    0.000 glm.py:30(_GeneralizedLinearRegressor)
        1    0.000    0.000    0.000    0.000 __init__.py:456(<listcomp>)
       69    0.000    0.000    0.000    0.000 models.py:75(Default)
        1    0.000    0.000    0.000    0.000 symbolic.py:36(Language)
      120    0.000    0.000    0.000    0.000 validation.py:917(is_sparse)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:1(<module>)
       21    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 _psosx.py:146(per_cpu_times)
       50    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 locks.py:439(_BarrierState)
        1    0.000    0.000    0.000    0.000 _odswriter.py:1(<module>)
       63    0.000    0.000    0.000    0.000 warnings.py:441(__init__)
       23    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
        2    0.000    0.000    0.000    0.000 platform.py:1111(python_implementation)
      234    0.000    0.000    0.000    0.000 fromnumeric.py:2584(_all_dispatcher)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:11046(vonmises_gen)
       26    0.000    0.000    0.000    0.000 inspect.py:2075(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 _decomp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _array_api_info.py:1(<module>)
        6    0.000    0.000    0.000    0.000 base.py:419(__sklearn_tags__)
        1    0.000    0.000    0.000    0.000 _classification_threshold.py:509(TunedThresholdClassifierCV)
       79    0.000    0.000    0.000    0.000 managers.py:2004(internal_values)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:392(norm_gen)
        9    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _coordinate_descent.py:1493(LinearModelCV)
       14    0.000    0.000    0.000    0.000 __init__.py:144(_check_size)
        1    0.000    0.000    0.000    0.000 _classes.py:35(LinearSVC)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:422(spec_from_loader)
        1    0.000    0.000    0.000    0.000 jupyter.py:18(JupyterRenderable)
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
       52    0.000    0.000    0.000    0.000 accessor.py:76(forbid_nonstring_types)
        2    0.000    0.000    0.000    0.000 spawn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _simple_sinks.py:1(<module>)
       23    0.000    0.000    0.000    0.000 enum.py:1357(_iter_member_by_value_)
      128    0.000    0.000    0.000    0.000 ssl.py:130(<lambda>)
        7    0.000    0.000    0.000    0.000 core.py:2645(_parse_decls)
       13    0.000    0.000    0.000    0.000 mixins.py:46(_numeric_methods)
        1    0.000    0.000    0.000    0.000 _ufunclike_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polyint.py:108(_reshape_yi)
        9    0.000    0.000    0.000    0.000 overrides.py:27(finalize_array_function_like)
        1    0.000    0.000    0.000    0.000 style.py:16(_Bit)
        1    0.000    0.000    0.000    0.000 _common.py:138(NicDuplex)
      132    0.000    0.000    0.000    0.000 expr.py:195(<genexpr>)
       34    0.000    0.000    0.000    0.000 dataclasses.py:327(__set_name__)
       63    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 expr.py:323(f)
     16/8    0.000    0.000    0.000    0.000 typing.py:230(_type_repr)
      189    0.000    0.000    0.000    0.000 _metadata_requests.py:260(request_is_valid)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:2077(SGDOneClassSVM)
        1    0.000    0.000    0.000    0.000 _bounds.py:1(<module>)
      405    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 runners.py:15(_State)
        1    0.000    0.000    0.000    0.000 core.py:3203(view)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3960(genhyperbolic_gen)
        1    0.000    0.000    0.000    0.000 ssl.py:1006(SSLSocket)
        1    0.000    0.000    0.000    0.000 main.py:233(resolve_variables)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:3618(round)
        1    0.000    0.000    0.000    0.000 string_.py:254(BaseStringArray)
        1    0.000    0.000    0.000    0.000 __init__.py:264(_reset_cache)
        3    0.000    0.000    0.000    0.000 typing.py:1698(__repr__)
        6    0.000    0.000    0.000    0.000 core.py:1191(__init__)
        1    0.000    0.000    0.000    0.000 sslproto.py:31(AppProtocolState)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1311(__iter__)
       13    0.000    0.000    0.000    0.000 <frozen posixpath>:140(basename)
        1    0.000    0.000    0.000    0.000 __init__.py:18(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
       50    0.000    0.000    0.000    0.000 _add_newdocs.py:6637(refer_to_array_attribute)
        2    0.000    0.000    0.000    0.000 helper.py:1(<module>)
      219    0.000    0.000    0.000    0.000 enum.py:239(__init__)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:1(<module>)
       75    0.000    0.000    0.000    0.000 construction.py:758(_maybe_repeat)
        1    0.000    0.000    0.000    0.000 types.py:334(DateTime)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
      128    0.000    0.000    0.000    0.000 ssl.py:150(<lambda>)
       31    0.000    0.000    0.000    0.000 inspect.py:1439(repl)
        2    0.000    0.000    0.000    0.000 _distribution_infrastructure.py:2351(pdf)
        1    0.000    0.000    0.000    0.000 _calamine.py:40(CalamineReader)
        1    0.000    0.000    0.000    0.000 console.py:376(PagerContext)
        1    0.000    0.000    0.000    0.000 highlighter.py:17(Highlighter)
      136    0.000    0.000    0.000    0.000 __init__.py:27(decorator)
        7    0.000    0.000    0.000    0.000 <frozen os>:773(getenv)
        1    0.000    0.000    0.000    0.000 typing.py:979(__or__)
       56    0.000    0.000    0.000    0.000 generic.py:667(_info_axis)
       35    0.000    0.000    0.000    0.000 enum.py:965(_find_data_repr_)
        6    0.000    0.000    0.000    0.000 _common.py:411(memoize_when_activated)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
      128    0.000    0.000    0.000    0.000 ssl.py:145(<lambda>)
        5    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        4    0.000    0.000    0.000    0.000 base.py:5170(_get_engine_target)
       50    0.000    0.000    0.000    0.000 dataclasses.py:1046(<listcomp>)
        7    0.000    0.000    0.000    0.000 numeric.py:137(ones)
       54    0.000    0.000    0.000    0.000 _axis_nan_policy.py:666(<listcomp>)
        1    0.000    0.000    0.000    0.000 taskgroups.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_parser.py:102(BadLineHandleMethod)
       50    0.000    0.000    0.000    0.000 dataclasses.py:397(<genexpr>)
        1    0.000    0.000    0.000    0.000 _decorators.py:1(<module>)
      193    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      235    0.000    0.000    0.000    0.000 _function_base_impl.py:894(_copy_dispatcher)
        1    0.000    0.000    0.000    0.000 filter.py:1(<module>)
      139    0.000    0.000    0.000    0.000 enum.py:918(<lambda>)
       22    0.000    0.000    0.000    0.000 <frozen io>:61(__getattr__)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polynomial_impl.py:702(polyval)
        1    0.000    0.000    0.000    0.000 main.py:83(parse)
        2    0.000    0.000    0.000    0.000 _codata.py:1533(exact2018)
       14    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:413(_broadcast_shape)
       30    0.000    0.000    0.000    0.000 six.py:194(find_spec)
      136    0.000    0.000    0.000    0.000 __init__.py:16(set_module)
       50    0.000    0.000    0.000    0.000 dataclasses.py:346(__init__)
        1    0.000    0.000    0.000    0.000 class_weight.py:1(<module>)
       19    0.000    0.000    0.000    0.000 typing.py:2418(_strip_annotations)
        2    0.000    0.000    0.000    0.000 parallel.py:140(_get_active_backend)
       10    0.000    0.000    0.000    0.000 arrayprint.py:1042(<genexpr>)
        1    0.000    0.000    0.000    0.000 _new_distributions.py:270(Uniform)
        1    0.000    0.000    0.000    0.000 _config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parallel.py:129(get_active_backend)
